pump_id,building_id,tank_id,timestamp,status,current_amps,vibration_mm_s,temperature_celsius,flow_rate_lpm,pressure_psi
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 12:30:00,running,13.07,2.67,51.0,162.0,38.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 13:00:00,running,9.98,2.76,48.3,182.2,47.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 13:30:00,running,11.84,2.46,49.1,174.4,41.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 14:00:00,running,12.32,2.29,51.0,182.5,42.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 14:30:00,running,12.18,2.45,45.6,201.4,40.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 15:00:00,running,13.25,2.32,50.7,173.3,42.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 15:30:00,running,14.04,1.91,50.2,184.2,44.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 16:00:00,running,11.19,2.6,50.0,192.3,45.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 16:30:00,running,13.3,2.51,48.0,190.0,43.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 17:00:00,running,11.22,2.8,49.0,168.6,39.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 17:30:00,running,10.77,2.64,46.3,148.9,44.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 18:00:00,running,10.96,2.45,49.3,162.4,46.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 18:30:00,running,11.11,2.33,50.6,182.7,48.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 19:00:00,running,12.26,2.68,49.2,176.4,45.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 19:30:00,running,12.21,2.4,49.7,165.1,42.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 20:00:00,running,10.78,2.08,46.8,182.4,42.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 20:30:00,running,10.03,2.65,50.1,189.8,47.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 21:00:00,running,11.14,2.2,50.8,181.5,41.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 21:30:00,running,11.88,1.96,49.2,174.0,41.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 22:00:00,running,11.96,2.38,50.5,182.7,43.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 22:30:00,running,12.49,2.85,47.6,197.7,46.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 23:00:00,running,13.04,2.44,48.9,158.7,42.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-02 23:30:00,running,12.38,2.38,52.5,165.5,44.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 00:00:00,running,12.98,2.32,48.6,159.4,49.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 00:30:00,running,11.54,2.75,52.2,177.8,40.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 01:00:00,running,13.3,2.34,51.0,163.4,43.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 01:30:00,running,12.59,2.45,47.2,169.1,44.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 02:00:00,running,11.99,2.36,48.4,176.8,43.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 02:30:00,running,13.65,2.28,50.6,182.1,48.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 03:00:00,running,10.9,2.08,50.3,157.8,42.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 03:30:00,running,12.24,2.86,51.9,157.0,44.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 04:00:00,running,10.16,2.59,50.4,166.6,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 04:30:00,running,11.84,2.66,45.6,182.1,47.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 05:00:00,running,11.2,2.71,51.2,151.4,43.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 05:30:00,running,12.71,2.8,52.8,186.4,46.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 06:00:00,running,13.67,2.33,49.7,165.9,49.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 06:30:00,running,10.59,2.4,52.7,188.8,42.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 07:00:00,running,13.01,2.08,50.4,167.3,40.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 07:30:00,running,12.55,2.47,49.8,194.2,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 08:00:00,running,11.65,3.06,50.4,155.8,44.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 08:30:00,running,12.46,2.4,51.9,162.3,45.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 09:00:00,running,12.89,2.7,53.1,191.4,45.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 09:30:00,running,10.67,2.62,52.5,174.8,42.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 10:00:00,running,11.4,2.61,52.5,144.1,43.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 10:30:00,running,12.43,2.77,51.1,175.8,41.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 11:00:00,running,14.18,2.65,48.3,188.6,43.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 11:30:00,running,11.76,2.32,49.8,196.8,45.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 12:00:00,running,12.05,2.28,53.8,191.5,43.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 12:30:00,running,10.11,2.61,50.6,210.2,48.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 13:00:00,running,12.35,2.38,47.8,181.3,46.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 13:30:00,running,13.45,2.56,51.0,188.5,41.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 14:00:00,running,15.15,2.91,53.3,163.1,45.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 14:30:00,running,11.45,1.88,51.1,208.9,42.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 15:00:00,running,10.02,1.99,49.1,191.3,38.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 15:30:00,running,11.68,2.51,45.8,204.7,46.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 16:00:00,running,12.02,2.24,49.9,187.1,40.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 16:30:00,running,11.37,2.68,44.6,172.7,46.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 17:00:00,running,11.02,2.51,47.2,183.0,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 17:30:00,running,12.7,2.33,49.0,172.2,44.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 18:00:00,running,10.15,3.15,47.2,191.8,43.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 18:30:00,running,11.74,2.4,48.4,204.0,47.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 19:00:00,running,10.85,2.76,47.2,137.4,42.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 19:30:00,running,11.78,2.79,51.0,179.7,42.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 20:00:00,running,10.38,2.56,51.5,184.5,47.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 20:30:00,running,14.81,2.38,51.4,178.4,46.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 21:00:00,running,12.46,2.28,50.4,182.9,41.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 21:30:00,running,12.45,2.56,52.9,194.4,44.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 22:00:00,running,11.05,2.72,50.6,184.8,42.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 22:30:00,running,12.3,2.31,50.4,162.2,48.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 23:00:00,running,10.46,2.67,48.6,177.8,43.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-03 23:30:00,running,9.99,2.53,49.3,174.2,44.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 00:00:00,running,13.68,2.69,48.6,151.3,48.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 00:30:00,running,12.08,2.43,51.7,197.1,43.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 01:00:00,running,11.89,2.17,52.8,183.3,48.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 01:30:00,running,11.41,2.19,51.2,178.0,45.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 02:00:00,running,13.35,2.05,48.4,193.3,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 02:30:00,running,13.36,2.57,49.4,177.0,45.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 03:00:00,running,13.56,2.84,48.4,157.0,49.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 03:30:00,running,10.11,2.39,49.5,173.2,41.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 04:00:00,running,12.96,2.32,49.7,183.1,45.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 04:30:00,running,13.8,2.17,48.2,169.0,50.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 05:00:00,running,13.07,2.43,50.0,199.1,44.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 05:30:00,running,12.34,2.38,49.9,193.4,45.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 06:00:00,running,12.38,2.69,53.3,184.7,40.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 06:30:00,running,11.91,1.71,50.8,172.3,45.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 07:00:00,running,12.09,2.48,52.3,168.8,48.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 07:30:00,running,11.52,2.43,51.1,170.3,45.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 08:00:00,running,11.73,2.5,51.0,152.5,43.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 08:30:00,running,11.75,2.74,49.4,194.8,42.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 09:00:00,running,11.52,2.04,49.7,165.5,44.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 09:30:00,running,12.31,2.65,50.0,207.2,44.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 10:00:00,running,11.15,2.58,49.0,171.2,43.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 10:30:00,running,11.28,2.61,54.7,173.8,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 11:00:00,running,13.28,2.62,50.5,143.6,37.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 11:30:00,running,10.43,2.35,52.2,134.9,46.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 12:00:00,running,11.01,2.57,47.8,165.5,45.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 12:30:00,running,9.15,2.31,51.0,167.1,41.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 13:00:00,running,12.8,2.42,48.9,152.1,45.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 13:30:00,running,11.52,2.67,53.7,184.9,39.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 14:00:00,running,11.99,1.78,51.7,197.7,40.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 14:30:00,running,12.42,2.66,53.7,184.1,45.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 15:00:00,running,11.39,2.03,52.7,187.6,40.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 15:30:00,running,11.65,2.15,52.9,201.8,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 16:00:00,running,11.41,1.95,51.8,190.5,45.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 16:30:00,running,14.2,2.04,50.3,187.4,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 17:00:00,running,12.21,2.82,50.4,163.6,45.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 17:30:00,running,13.42,2.81,48.3,178.6,42.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 18:00:00,running,12.76,2.8,49.4,175.6,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 18:30:00,running,10.0,2.65,50.6,163.2,47.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 19:00:00,running,10.64,2.46,49.0,163.8,38.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 19:30:00,running,11.03,2.47,48.8,179.0,46.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 20:00:00,running,13.16,3.13,47.0,194.6,42.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 20:30:00,running,12.19,2.56,49.1,202.6,46.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 21:00:00,running,10.52,2.65,49.1,176.9,48.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 21:30:00,running,12.13,2.04,47.9,165.2,42.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 22:00:00,running,11.03,2.37,47.3,190.6,41.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 22:30:00,running,12.73,2.02,48.7,177.0,43.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 23:00:00,running,12.49,2.51,46.5,185.8,43.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-04 23:30:00,running,13.13,2.8,47.7,182.3,44.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 00:00:00,running,13.22,2.49,49.8,163.8,42.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 00:30:00,running,12.9,2.81,48.8,205.5,43.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 01:00:00,running,12.75,2.7,47.7,183.0,46.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 01:30:00,running,12.5,2.31,46.7,149.0,44.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 02:00:00,running,13.95,2.78,50.4,195.4,43.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 02:30:00,running,10.42,2.51,49.9,165.9,43.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 03:00:00,running,11.75,1.89,50.1,154.9,46.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 03:30:00,running,11.68,2.71,50.5,188.9,47.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 04:00:00,running,12.28,2.59,48.4,197.9,43.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 04:30:00,running,12.03,3.13,48.9,169.9,45.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 05:00:00,running,10.91,1.98,48.9,182.0,48.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 05:30:00,running,14.04,2.69,45.3,184.4,42.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 06:00:00,running,11.33,2.55,50.4,183.0,43.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 06:30:00,running,10.57,2.38,48.6,182.2,46.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 07:00:00,running,12.32,2.65,51.6,172.0,47.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 07:30:00,running,11.04,2.09,48.2,196.2,47.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 08:00:00,running,11.12,2.65,52.1,185.2,44.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 08:30:00,running,11.62,2.75,49.8,188.1,47.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 09:00:00,running,10.94,2.3,49.9,142.5,45.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 09:30:00,running,10.05,2.68,50.5,174.7,38.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 10:00:00,running,13.26,2.91,47.8,194.2,42.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 10:30:00,running,11.16,2.16,50.7,181.5,43.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 11:00:00,running,12.23,1.97,45.5,171.6,43.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 11:30:00,running,11.73,2.71,52.3,174.9,46.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 12:00:00,running,12.55,2.09,50.4,190.2,39.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 12:30:00,running,12.1,2.27,48.2,187.2,49.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 13:00:00,running,13.15,2.35,49.0,184.4,48.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 13:30:00,running,10.67,2.59,47.7,156.7,47.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 14:00:00,running,12.84,2.86,53.7,197.4,43.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 14:30:00,running,12.42,2.15,51.7,181.6,46.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 15:00:00,running,13.29,2.6,52.6,188.2,47.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 15:30:00,running,12.76,2.65,49.1,159.1,48.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 16:00:00,running,11.15,2.14,50.6,188.3,44.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 16:30:00,running,11.42,2.02,50.8,193.2,45.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 17:00:00,running,11.41,2.62,48.1,173.1,47.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 17:30:00,running,13.08,3.0,48.4,147.5,41.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 18:00:00,running,10.42,2.21,47.3,186.2,44.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 18:30:00,running,12.27,2.61,51.4,189.9,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 19:00:00,running,11.41,2.14,52.1,166.0,44.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 19:30:00,running,12.34,2.23,49.2,185.2,42.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 20:00:00,running,12.5,2.35,52.1,211.1,48.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 20:30:00,running,12.76,2.84,47.2,179.2,43.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 21:00:00,running,12.5,2.55,51.9,166.8,47.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 21:30:00,running,11.7,2.31,50.4,176.7,47.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 22:00:00,running,10.18,2.19,53.9,171.0,46.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 22:30:00,running,11.94,2.68,49.8,186.2,44.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 23:00:00,running,12.87,2.92,51.7,165.5,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-05 23:30:00,running,12.36,2.41,48.0,171.9,47.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 00:00:00,running,11.1,2.18,53.4,183.3,47.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 00:30:00,running,10.77,2.33,51.7,201.8,45.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 01:00:00,running,12.81,2.32,49.4,171.2,42.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 01:30:00,running,13.82,2.43,47.6,171.5,47.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 02:00:00,running,11.99,2.56,48.0,191.8,44.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 02:30:00,running,12.92,2.86,52.0,173.1,41.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 03:00:00,running,12.55,2.32,50.4,147.4,45.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 03:30:00,running,13.29,2.55,49.4,186.3,48.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 04:00:00,running,13.64,2.44,51.9,199.7,41.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 04:30:00,running,12.49,2.42,49.3,190.3,42.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 05:00:00,running,13.44,2.52,46.0,172.3,45.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 05:30:00,running,9.16,2.41,52.3,179.8,44.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 06:00:00,running,11.11,2.36,53.5,191.6,46.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 06:30:00,running,11.27,2.88,48.7,196.4,46.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 07:00:00,running,12.39,2.04,48.9,192.6,43.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 07:30:00,running,10.78,1.63,51.0,149.7,36.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 08:00:00,running,11.77,2.74,50.3,200.8,46.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 08:30:00,running,11.97,2.98,47.2,155.7,44.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 09:00:00,running,12.05,2.43,51.3,189.4,47.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 09:30:00,running,11.06,3.15,49.4,183.7,42.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 10:00:00,running,11.43,2.94,49.4,172.9,47.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 10:30:00,running,13.67,2.45,48.7,167.2,45.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 11:00:00,running,12.48,2.7,46.7,164.2,47.5
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 11:30:00,running,13.11,2.21,51.4,192.9,45.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 12:00:00,running,13.47,2.43,48.8,169.5,41.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 12:30:00,running,11.05,2.7,48.4,158.3,43.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 13:00:00,running,12.95,2.48,50.5,187.9,44.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 13:30:00,running,13.27,2.44,51.0,181.9,43.6
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 14:00:00,running,12.67,2.2,47.1,188.7,46.7
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 14:30:00,running,11.52,2.46,52.8,194.3,44.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 15:00:00,running,12.41,2.32,51.2,185.4,45.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 15:30:00,running,13.18,2.49,54.8,190.8,45.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 16:00:00,running,12.03,2.8,51.0,175.4,44.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 16:30:00,running,11.51,1.55,50.4,203.9,45.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 17:00:00,running,10.95,2.14,49.9,187.1,45.9
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 17:30:00,running,12.03,2.79,48.4,159.5,47.1
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 18:00:00,running,12.0,2.66,51.0,186.2,49.8
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 18:30:00,running,10.91,2.41,50.3,167.0,45.3
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 19:00:00,running,11.76,2.83,49.5,173.9,43.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 19:30:00,running,13.28,2.59,47.0,170.0,47.2
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 20:00:00,running,12.67,2.12,51.3,185.8,42.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 20:30:00,running,11.75,2.57,47.6,195.4,47.4
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 21:00:00,running,12.65,2.5,48.1,180.3,38.0
PUMP_BLD_001_02,BLD_001,TANK_BLD_001_02,2025-10-06 21:30:00,running,13.2,2.73,50.0,163.6,35.5
